smiles,group,drugbank
O=C(CC1Sc2ccccc2NC1=O)NO,test,-1
Nc1nc(O)c(N)c(=O)[nH]1,test,-1
Cc1ncc(CO[PH](=O)(=O)O)c(CNC2CONC2=O)c1O,test,-1
CC(=O)SCC(N)C(=O)O,test,-1
Nc1ccc2c(=O)[nH][nH]c(=O)c2c1,test,-1
COCCOCCOCCOCCOCCO,test,-1
CCCCCCCCCCCCCCCC(=O)OCC(CO[PH](=O)(=O)OCC(O)CO)OC(=O)CCCCCCCCCCCCCCC,test,-1
CC(=N)NCc1cccc(CN)c1,test,-1
CCCCCN,test,-1
CC(C)CC(NC(=O)c1ccco1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)[PH](=O)(=O)O,test,-1
CC(C(=O)O)c1ccc(-c2ccccc2)cc1,test,-1
N=C(N)n1cncn1,test,-1
O=C(CC1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1)NO,test,-1
O=C(NC(Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)CCS(=O)(=O)Oc1ccc([N+](=O)[O-])cc1)OCc1ccccc1,test,-1
O=Nc1c(-c2c(O)[nH]c3ccccc23)[nH]c2ccccc12,test,-1
Nc1cccc(C(=O)O)c1,test,-1
CCCCNS(=O)(=O)c1ccccc1,test,-1
CCCCC[C@H](O)C=CC1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,test,-1
Cc1o[nH]c(=O)c1CC(N)C(=O)O,test,-1
O=CN1CCN(c2ccc(Cc3c(O)[nH]c4ccccc34)cc2)CC1,test,-1
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[PH](=O)(=O)O[PH](=O)(=O)OC[C@H]2O[C@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,test,-1
O=C1CCCCC1,test,-1
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)OC(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,test,-1
CC(NC(=O)C(Cc1ccc(-c2ccccc2)cc1)C[PH](=O)(=O)[C@H](C)N)C(=O)O,test,-1
N=C(N)c1ccc2[nH]c(-c3cc(C(CC(=O)O)C(=O)O)cc(Br)c3O)nc2c1,test,-1
OC[C@@H]1C[C@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)O1,test,-1
CNc1ncnc2c(C3O[C@H](CO)C(O)C3O)[nH]nc12,test,-1
Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1)CN2,test,-1
NCCCCC(=O)O,test,-1
NS(=O)(=O)c1ccc(C(=O)NCc2ccccc2F)cc1,test,-1
Nc1ccccc1C(=O)CC(N)C(=O)O,test,-1
COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C)cccc2C(=O)NO)cc1,test,-1
O=C(O)C(=O)Nc1sc2c(c1C(=O)O)CCSC2,test,-1
C=CC1=C(C)C(C=c2[nH]c(C=c3[nH]c(=Cc4[nH]c(O)c(C)c4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2=C)=NC1=O,test,-1
CC=CC(=O)O,test,-1
O=c1[nH]cnc2c([C@@H]3N[C@H](CO[PH](=O)(=O)O)[C@@H](O)[C@H]3O)c[nH]c12,test,-1
N=C(NCCCC(N)C(=O)N[C@H]1CNC(C(N)=O)C1)N[N+](=O)[O-],test,-1
COCCOCCOCCOC,test,-1
NOCC(=O)O,test,-1
COCCOCCOCCOc1ccc(C(C)(C)CC(C)(C)C)cc1,test,-1
N=C(N)c1ccc(CC2CCCCC(Cc3ccc(C(=N)N)cc3)C2=O)cc1,test,-1
Nc1nc2c(ncn2[C@@H]2O[C@H](CO[PH](=O)(=O)O[PH](=O)(=O)N[PH](=O)(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,test,-1
CN(C)CC(=O)O,test,-1
COc1ccccc1-c1cc(C(CC(=O)O)C(=O)O)cc(-c2nc3cc(C(=N)N)ccc3[nH]2)c1O,test,-1
NC1(C(=O)O)CC1,test,-1
NS(=O)(=O)c1cc(F)cc(F)c1,test,-1
CCCC[C@H](N)[PH](=O)(=O)O,test,-1
O=C(NCCOCCOCCNC(=O)c1cc2cc(Cl)ccc2[nH]1)c1cc2cc(Cl)ccc2[nH]1,test,-1
COCCN1CCCCC(NC(=O)C(CC(C)C)C(CCC=O)C(=O)NO)C1O,test,-1
Cc1nc(C)c(-c2ccnc(N)n2)s1,test,-1
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,test,-1
O=C(NO)C(O)C(O)C(O)CO[PH](=O)(=O)O,test,-1
O=C1Nc2ccccc2C1=O,test,-1
NC(=O)c1cn([C@@H](CO)CCc2ccccc2)cn1,test,-1
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,test,-1
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[PH](=O)(=O)O)[C@@H](O)[C@H]1O[PH](=O)(=O)O,test,-1
CC(C)=CCCN(C)[C@H]1CC=C(C)CC1,test,-1
CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,test,-1
NC(=O)C1C[C@@]2(NC(=O)NC2=O)c2cc(F)ccc2O1,test,-1
Nc1cccc(CN2C(=O)N(Cc3cccc(N)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,test,-1
Nc1nc(Cl)nc2c1ncn2[C@H]1CC[C@@H](CO)O1,test,-1
COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1OC,test,-1
O=[N+]([O-])c1cc(O)c(O)c([N+](=O)[O-])c1,test,-1
Oc1ccc(Oc2c(Br)cc(CC(O)O)cc2Br)cc1C(O)NCCc1ccccc1,test,-1
CC(C)C[C@@H](C)N,test,-1
N=CCN,test,-1
O=CN(O)CC(=O)O,test,-1
O=C(O)c1co[nH]c1=O,test,-1
CC(=N)N1CCC(Oc2ccc3c4ccccc4n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,test,-1
Cc1ncnc2[nH]cnc12,test,-1
CC(C)c1ccc(N)cc1,test,-1
O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,test,-1
Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,test,-1
CN1c2ccc([C@H]3CN(Cc4ccccc4)C(=O)CO3)cc2CS1(=O)=O,test,-1
Nc1nc2c(c(=O)[nH]1)NC(C=O)CN2,test,-1
N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,test,-1
CCCC(N)=O,test,-1
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,test,-1
Nc1c(O)cccc1C(O)O,test,-1
O=C1C2C[C@H]3CC1C[C@@H](C2)C3,test,-1
O=C(O)/C=C/c1ccc(C(=O)O)cc1,test,-1
CC(C)OP(C)(=O)OC(C)C,test,-1
O=C(NC(Cc1ccccc1)C(=O)NC(CCc1ccccc1)C(=O)CO)OCc1cccnc1,test,-1
O=c1cc(C(O)O)[nH]c(=O)[nH]1,test,-1
COc1cc(C(=O)O)ccc1O,test,-1
CCCCCC[C@@H](C)NC=O,test,-1
O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,test,-1
C=Cc1c(C)/c2[nH]/c1=C\c1[nH]c(c(CC)c1C)C=c1[nH]c3c(c1C)C(=O)C(C(=O)OC)C=3c1[nH]c(c(C)c1CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)\C=2,test,-1
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test,-1
O=c1[nH]c(=O)c2c([nH]1)n(C[C@@H](O)[C@H](O)[C@H](O)CO)c(=O)n2CCCCO[PH](=O)(=O)O,test,-1
CC(=O)NC(CCC(=O)NC(CCC1CS[C@H](C(NC(=O)Cc2ccccc2)C(=O)O)N=C1C(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O,test,-1
NC1=NC(O)c2nc3c(nc2N1)O[C@H](COP(=O)(O)O)C(S)C3S,test,-1
CCOP(=O)(Cc1ccc(C)cc1)OCC,test,-1
C=CCN(C)C/C=C/COc1cc2c(cc1F)c(-c1ccc(Br)cc1)nn2C,test,-1
CN(C)C(=O)C(Cc1ccccc1)NC(=O)C(=O)CC(=O)NCCc1ccccn1,test,-1
N=C(N)SCCc1ccc(CCSC(=N)N)cc1,test,-1
Cc1ncc(CO[PH](=O)(=O)O)c(CN)c1O,test,-1
CC(C)NC(N)=NO,test,-1
CCCCCCCC/C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,test,-1
CCCCO,test,-1
CCNc1nc(NC(C)C)nc(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)n1,test,-1
CC(=O)C(N)COCc1ccccc1,test,-1
CSCC[C@H](N)[PH](=O)(=O)O,test,-1
COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,test,-1
NC(C[S@+]([O-])O)C(=O)O,test,-1
O=C(O)C(Cc1ccc2c(c1)OCO2)C(Cc1ccc2c(c1)OCO2)C(=O)O,test,-1
CC[C@H](C)c1cc(C(=O)N[C@@H]2CNCCC[C@H]2OC(=O)c2ccc(C(=O)c3cc(OC)ccc3O)cc2)ccc1O,test,-1
O=C(O)C(=O)CS(=O)(=O)O,test,-1
CSC[C@H]1N[C@@H](c2c[nH]c3c2N=CNC3N)[C@H](O)[C@@H]1O,test,-1
CCCC(=O)SCC(N)C(=O)O,test,-1
CN1[C@H]2CC[C@@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,test,-1
CCNS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,test,-1
Cc1ccc(C)c(N)c1,test,-1
Cc1cc2c(cc1C)[n+](S(=O)(=O)[O-])c1c(=O)[nH]c(=O)nc-1n2C[C@H](O)[C@H](O)[C@H](O)CO[PH](=O)(=O)O,test,-1
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,test,-1
CC(C(=O)O)N(C)C,test,-1
Brc1ncnc2[nH]cnc12,test,-1
C=C1[C@@H]([C@@H](O)C[C@H](C)[C@H]2O[C@@]3(CCCCO3)CC[C@H]2C)O[C@@H]2CC[C@@]3(CC[C@H](/C=C/[C@@H](C)[C@@H]4CC(C)=C[C@@]5(O[C@H](C[C@@](C)(O)C(=O)O)CC[C@H]5O)O4)O3)O[C@H]2[C@@H]1O,test,-1
O=c1c2c(O)cccc2oc2c([N+](=O)[O-])ccc(O)c12,test,-1
OC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,test,-1
CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc4C)cc4[nH]c(cc1n2)cc4C)C(C)=C3CCC(=O)O,test,-1
O=C(O)CC(=O)O,test,-1
CCOc1ccccc1Sc1ccc(-c2ccnc(N3CCN(C(C)=O)CC3)c2)cc1[N+](=O)[O-],test,-1
O=CCc1ccccc1,test,-1
O=C(O)c1ccccc1Nc1ccccc1C(F)(F)F,test,-1
CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)CO[PH](=O)(=O)O[PH](=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O[PH](=O)(=O)O,test,-1
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO[PH](=O)(=O)O[PH](=O)(=O)O[PH](=O)(=O)O)O2)c(=O)[nH]1,test,-1
O[C@H](CS)[C@H](O)CS,test,-1
COc1ccc2c(c1)OC(=O)C(O)N2O,test,-1
CC(=O)N[C@H]1[C@H](O)O[C@H](COS(=O)(=O)O)[C@H](O)[C@@H]1O,test,-1
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O,test,-1
CCC1=C(C)c2cc3c(CC)c(C)c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)n3C,test,-1
Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO[PH](=O)(=O)O[PH](=O)(=O)O[PH](=O)(=O)O)O1,test,-1
O=C(O)CC(C(=O)O)C(=O)C(=O)O,test,-1
O=C1CN2CCCCC2c2[nH]c3ccccc3c21,test,-1
OCCc1ccccc1,test,-1
O=C1N2C=C(c3ccc(O)cc3)N=C(Cc3ccccc3)C2=N[C@]1(O)Cc1ccc(O)cc1,test,-1
On1c(-c2ccncc2)c(-c2ccc(F)cc2)c2ncccc21,test,-1
CC(=O)N[C@H]1[C@@H](O[PH](=O)(=O)O[PH](=O)(=O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,test,-1
NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,test,-1
O=C(O)CBr,test,-1
O=C(NC(Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)CCS(=O)(=O)Cc1ccccc1)OCc1ccccc1,test,-1
C[C@H](O)CCO,test,-1
CC(C)(O)C#N,test,-1
C=CC(C)(C)c1cc2cc3c(cc2oc1=O)O[C@H](C(C)(C)O)C3,test,-1
O=[N+]([O-])c1cccc2c[nH]nc12,test,-1
Cc1ncc(CO[PH](=O)(=O)O)c(CO)c1O,test,-1
OCCCCCCO,test,-1
C#CCN(C)[C@@H]1CCc2ccccc21,test,-1
O=[N+]([O-])c1cccc(O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c1,test,-1
O=c1[nH]c(=O)c2[nH]c(=O)c(=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c2[nH]1,test,-1
CC(C)CC(NC(=O)c1ccco1)C(=O)O,test,-1
CSCC(N)C(=O)O,test,-1
Cc1cn([C@@H]2C[C@@H]3O[C@@](c4ccccc4)([PH](=O)(=O)O)OC[C@@H]3O2)c(=O)[nH]c1=O,test,-1
C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,test,-1
O=S(=O)(O)CCCNC1CCCCC1,test,-1
CN[C@H]1CN(c2cccc(OC)c2)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,test,-1
NS(=O)(=O)c1ccc(C(=O)NCc2c(F)cc(F)cc2F)cc1,test,-1
C[C@@H](Cn1cnc2c(N)nc(N)nc21)OCP(=O)(O)O,test,-1
Nc1nc2[nH]cc(CCc3ccc(C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,test,-1
O=C1C(O)c2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,test,-1
CCCCC(=O)OC[C@H](CO[P@](=S)([S-])OCC[N+](C)(C)C)OC(=O)CCCC,test,-1
Nc1ccc2c(c1)c(-c1ccccc1)[n+](CCCCCCc1cn(CCNc3c4c(nc5ccccc35)CCCC4)nn1)c1cc(N)ccc21,test,-1
O=C(O)C1C[C@H](O)[C@@H](O)CO1,test,-1
OC[C@H]1O[C@@H](O)[C@H](F)[C@@H](O)[C@H]1O,test,-1
CSCCC(N)C(=O)NS(=O)(=O)OC[C@H]1O[C@@H](N2CNc3c(N)ncnc32)[C@H](O)[C@@H]1O,test,-1
Nc1nc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c2c(=O)[nH]1,test,-1
Oc1ccccc1O,test,-1
NC(CCCCO)C(=O)O,test,-1
CCSC(=N)N,test,-1
C[S@@+]([O-])CCC(N)C(=O)O,test,-1
NCC(=O)NC1O[C@H](CO[PH](=O)(=O)O)[C@@H](O)[C@H]1O,test,-1
O=C(C(O)CO)C(O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CO,test,-1
CSCCC(=O)C(=O)O,test,-1
CC(=O)CCC(=O)O,test,-1
COc1ccc2nc3cc(Cl)ccc3c(NC(C)CCCN(CCCl)CCCl)c2c1,test,-1
O=C1N2C=C(c3ccc(O)cc3)N=C(Cc3ccccc3)C2=N[C@@]1(Cc1ccc(O)cc1)OO,test,-1
O=C(O)CCC1CCCCC1,test,-1
CCC[C@@H](C=CS(=O)(=O)c1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)N1CCC(N2CCOCC2)CC1,test,-1
Nc1nc2[nH]ccc2c(=O)[nH]1,test,-1
CC1CSC(C(NC(=O)Cc2cccs2)C(=O)O)=NC1C(=O)O,test,-1
C[C@@H]1C[C@H](S(=O)(=O)O)NC1C(=O)O,test,-1
CCOCCO,test,-1
O=C(O)CCC(=O)c1ccccc1C(=O)O,test,-1
Ic1ccccc1,test,-1
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C=C\C=C(C)/C=C/C=C(\C)CO)C(C)(C)C[C@H](O)C1,test,-1
Cc1c(CCOP(=O)([O-])O)sc[n+]1Cc1cnc(C(F)(F)F)nc1N,test,-1
CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(=O)NO)CC(C)C,test,-1
O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,test,-1
CC(=O)N(Br)CCO[PH](=O)(=O)O,test,-1
CC1(C)CCC(C)(C)c2cc(C(=NO)c3ccc4cc(C(=O)O)ccc4c3)ccc21,test,-1
CCc1oc2cc(S(=O)(=O)Nc3ccc(S(N)(=O)=O)cc3)ccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,test,-1
O=C(O)CCCCCC(=O)CCC(=O)O,test,-1
CCCCCCCCCCCCCCCCOC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(C)=O,test,-1
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,test,-1
O=C(CO)CO[PH](=O)(=O)O,test,-1
O=C(O)C1O[C@@H](O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O,test,-1
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,test,-1
N=C(NCCCC(N)C(=O)O)NC(CC(=O)O)C(=O)O,test,-1
CC(=O)Nc1ccc(C(=O)O)cc1N,test,-1
C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(OCc4ccccc4)ccc3n2Cc2cccc(C(=N)N)c2)cc1,test,-1
CC(C)CCS[PH](=O)(=O)O[PH](=O)(=O)O,test,-1
CCCCCCCCCCCCCC(=O)CSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO[PH](=O)(=O)O[PH](=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O[PH](=O)(=O)O,test,-1
NCc1[nH]cc(CCC(=O)O)c1CC(=O)O,test,-1
C=C[C@@H](C)CCCC(C)(C)O,test,-1
CC(N)C(=O)CCCCCC(=O)O,test,-1
NCc1nc(Cc2ccc(O)cc2)c(O)n1CC=O,test,-1
CCCCC(O[PH](=O)(=O)O)C(=O)NC(CC(C)C)C(=O)Nc1ccc([N+](=O)[O-])cc1,test,-1
Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1,test,-1
CC1(C)Nc2nc(N)[nH]c(=O)c2NC1=O,test,-1
O=C(O)C(=O)c1ccccc1,test,-1
O=C(O)C(O)c1ccccc1,test,-1
Nc1ncnc2c(C3O[C@H](CO)C(O)C3O)[nH]nc12,test,-1
CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,test,-1
O=S(=O)(O)CCNc1ccccc1,test,-1
C=CC1=C(C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)=C(C)C5=CCC(=O)O)c(CCC(=O)O)c4C)c(C)c3=CC,test,-1
Nc1cccc2[nH]cc(CC(N)C(=O)O)c12,test,-1
N=C(N)c1ccc2[nH]c(-c3ccccc3O)nc2c1,test,-1
Cc1cc(Br)c(O)c(-c2nc3cc(C(=N)N)ccc3[nH]2)c1,test,-1
NC(C(=O)O)C(=O)O,test,-1
O=c1[nH]c(=O)c2c([nH]1)n(C[C@H](O)[C@H](O)[C@H](O)CO)c(=O)n2CCCO[PH](=O)(=O)O,test,-1
NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,test,-1
CC(C)CCCC(C)CCC[C@@H](C)CCC[C@@H](C)CCOC[C@@H](CO[PH](=O)(=O)OC[C@H](O)COP(=O)(O)O)OCC[C@H](C)CCC[C@H](C)CCCC(C)CCCC(C)C,test,-1
OCC1C(O)C(O)C(O)c2nnnn21,test,-1
CC(C)c1sc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)nc1C(=O)NCCCN(C)C,test,-1
CC(C)CCO,test,-1
Nc1cncc(Cl)n1,test,-1
C[C@@H]1C[C@@H](NO)NC1C(=O)O,test,-1
N=C(N)NCCCC(N)C(N)=O,test,-1
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O,test,-1
Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1C=N2,test,-1
CN=C(NC)NCCCC(N)C(=O)O,test,-1
O=C1NCC(I)C(=O)N1,test,-1
CCCCCC(=O)C=CC1CCC(=O)C1CC=CCCCC(=O)O,test,-1
O=C(O)C1CC(=O)C(O)C(O)O1,test,-1
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,test,-1
NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(CCc1ccccc1)C(=O)O,test,-1
O=c1[nH]c(=O)c2[nH]c[n+]([C@@H]3O[C@H](CO[PH](=O)(=O)O)[C@@H](O)[C@H]3O)c2[nH]1,test,-1
Cc1cnc2c(c1)c(C)c(C)c1cc(C)c[n+](C)c12,test,-1
CSC[S@+](C)[O-],test,-1
O=[PH](=O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,test,-1
CCOC(=O)CC[C@H](CC1CCNC1=O)NC(=O)C(CC(=O)C(NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,test,-1
CC(=O)N[C@H]1[C@@H](O[PH](=O)(=O)O[PH](=O)(=O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)O,test,-1
Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[PH](=O)(=O)O[C@H]3[C@H]2O)c(=O)[nH]1,test,-1
O=C(O)CCCCCn1c(C(=O)O)cc2cc(OCc3c(Cl)cccc3Cl)ccc21,test,-1
O=[PH](=O)(O)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,test,-1
OC[C@H]1OC(F)[C@@H](F)[C@@H](O)[C@@H]1O,test,-1
NC(=O)C1=CN([C@@H]2O[C@H](CO[PH](=O)(=O)O[PH](=O)(=O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O[PH](=O)(=O)O)[C@@H]3O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)C1,test,-1
CC(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,test,-1
NC(CCSC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O)C(=O)O,test,-1
O=C(O)C1CC(=O)C(OS(=O)(=O)O)[C@H](O[C@@H]2[C@@H](COS(=O)(=O)O)O[C@H](O)[C@H](NS(=O)(=O)O)[C@H]2O)O1,test,-1
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](CCCCCCCCC(=O)OC[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[C@@H]2O,test,-1
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO[PH](=O)(=O)O)O2)cc1I,test,-1
CC(C)O,test,-1
CC(C)CC(C(=O)O)C(=O)NO,test,-1
OCCOCCOCCO,test,-1
Cc1ncc(CO[PH](=O)(=O)O)c(C/N=C(\C=C\C[PH](=O)(=O)O)C(=O)O)c1O,test,-1
CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)C3C(=O)C=C4C5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,test,-1
O=C(O)C(Cc1ccccc1)N(Cc1ccc(-c2cc3ccccc3o2)s1)C(=O)c1ccc(Cl)cc1Cl,test,-1
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO[PH](=O)(=O)O[PH](=O)(=O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)c2cc1C,test,-1
O=c1ccn([C@H]2C[C@H](O)[C@@H](CO[PH](=O)(=O)O[PH](=O)(=O)O[PH](=O)(=O)O)O2)c(=O)[nH]1,test,-1
O=C(CS(=O)(=O)O)C(O)O,test,-1
N=C1NCCS1,test,-1
CC(=O)NC(Cc1ccc([PH](=O)(=O)O)c([PH](=O)(=O)O)c1)C(=O)NC1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,test,-1
NC(CCSCCCCC(=O)O)C(=O)O,test,-1
NC(=O)C1=CN([C@@H]2O[C@H](CO[PH](=O)(=O)O[PH](=O)(=O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O[PH](=O)(=O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,test,-1
C=CCN(C)CCCCCCOc1ccc2c(-c3ccc(Br)cc3)coc2c1,test,-1
CC(=O)NC(C=O)C(O)O,test,-1
CC(C)C(NC(=O)c1ccc(C(=O)N2CCOCC2)cc1)C(=O)N1CCCC1C(=O)NC(C(=O)C(F)(F)C(F)(F)F)C(C)C,test,-1
COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,test,-1
CCOCCOCCOCCOCCOCC,test,-1
CCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H]1O,test,-1
CC(C)(C)c1onc(OC[PH](=O)(=O)O)c1CC(N)C(=O)O,test,-1
